fighter_l_name_f1,fighter_l_name_f2,winner,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
Pauga,Bukauskas,3627.0,3,F,Light Heavyweight,-2.539999999999992,-5.0800000000000125,0.0,UFC Fight Night: Vettori vs. Cannonier,Las Vegas,USA
Nunes,Aldana,1440.0,5,T,Women's Bantamweight,-2.539999999999992,2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Oliveira,Dariush,1401.0,3,F,Lightweight,0.0,5.0800000000000125,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Malott,Fugitt,1884.0,3,F,Welterweight,0.0,-10.160000000000025,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Ige,Landwehr,2464.0,3,F,Featherweight,-5.079999999999984,-2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Barriault,Anders,3846.0,3,F,Middleweight,0.0,-2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Maverick,Jasudavicius,2400.0,3,F,Women's Flyweight,-10.159999999999997,-7.6200000000000045,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Nelson,Bilder,1495.0,3,F,Featherweight,7.6200000000000045,7.6200000000000045,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Dvorak,Erceg,3076.0,3,F,Flyweight,-7.6200000000000045,0.0,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Belbita,Oliveira,3815.0,3,F,Women's Strawweight,2.5400000000000205,-2.539999999999992,0.0,UFC 289: Nunes vs. Aldana,Vancouver,Canada
Kara-France,Albazi,4065.0,5,F,Flyweight,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Caceres,Pineda,3591.0,3,F,Featherweight,7.6200000000000045,10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Miller,Butler,1693.0,3,F,Lightweight,-5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Elliott,Altamirano,3100.0,3,F,Flyweight,-2.539999999999992,-10.160000000000025,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Silva,Souza,678.0,3,F,Women's Flyweight,5.079999999999984,10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Nurmagomedov,Zaleski dos Santos,30.0,3,F,Welterweight,0.0,-2.539999999999992,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Santos,Munoz,824.0,3,F,Bantamweight,-5.079999999999984,-10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Arlovski,Mayes,1799.0,3,F,Heavyweight,-7.6200000000000045,-10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Castaneda,Gafurov,3516.0,3,F,Bantamweight,-2.5400000000000205,7.6200000000000045,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Mullarkey,Naimov,1536.0,3,F,Lightweight,7.6200000000000045,10.159999999999997,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Reed,Yu Frey,1085.0,3,F,Women's Strawweight,0.0,-5.079999999999984,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Blackshear,Lacerda,3756.0,3,F,Bantamweight,7.6200000000000045,2.539999999999992,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Lins,Grishin,2005.0,3,F,Light Heavyweight,-2.539999999999992,0.0,0.0,UFC Fight Night: Kara-France vs. Albazi,Las Vegas,USA
Dern,Hill,3239.0,5,F,Women's Strawweight,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Shahbazyan,Hernandez,2575.0,3,F,Middleweight,5.0800000000000125,0.0,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Ducote,Godinez,2814.0,3,F,Catch Weight,0.0,5.0800000000000125,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Fialho,Buckley,3635.0,3,F,Welterweight,5.079999999999984,-5.079999999999984,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Ferreira,Johnson,3007.0,3,F,Lightweight,-2.5400000000000205,2.5400000000000205,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Kowalkiewicz,Demopoulos,2171.0,3,F,Women's Strawweight,2.539999999999992,12.699999999999989,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Cosce,Urbina,314.0,3,F,Welterweight,-10.159999999999997,-10.159999999999997,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Latifi,Nascimento,1517.0,3,F,Heavyweight,-10.159999999999997,-17.78,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Hooper,Fiore,2511.0,3,F,Lightweight,7.619999999999976,5.0800000000000125,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Silva,Leonardo,681.0,3,F,Women's Flyweight,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Sato,Gorimbo,2768.0,3,F,Welterweight,-7.619999999999976,-10.160000000000025,0.0,UFC Fight Night: Dern vs. Hill,Las Vegas,USA
Rozenstruik,Almeida,4018.0,5,F,Heavyweight,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Smith,Walker,212.0,3,F,Light Heavyweight,-5.0800000000000125,-15.240000000000009,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Rodriguez,Garry,2865.0,3,F,Welterweight,-5.0800000000000125,0.0,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Ulberg,Potieria,323.0,3,F,Light Heavyweight,2.539999999999992,5.0800000000000125,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Means,Morono,1597.0,3,F,Welterweight,7.6200000000000045,7.6200000000000045,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Brown,McGee,3661.0,3,F,Welterweight,2.539999999999992,0.0,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Williams,Sherman,124.0,3,F,Heavyweight,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Stamann,Silva de Andrade,672.0,3,F,Catch Weight,-2.5400000000000205,-10.159999999999997,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Yeon Kim,Bohm,3736.0,3,F,Women's Flyweight,0.0,2.539999999999992,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Battle,Green,3831.0,3,F,Welterweight,7.619999999999976,10.160000000000025,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Clark,Lisboa,2003.0,3,F,Women's Bantamweight,-5.0800000000000125,-7.6200000000000045,0.0,UFC Fight Night: Rozenstruik vs. Almeida,Charlotte,USA
Sterling,Cejudo,541.0,5,T,Bantamweight,7.6200000000000045,17.78,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Muhammad,Burns,1577.0,5,F,Welterweight,2.539999999999992,2.539999999999992,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Andrade,Xiaonan,69.0,3,F,Women's Strawweight,-10.159999999999997,-2.5400000000000205,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Evloev,Lopes,3046.0,3,F,Featherweight,-10.159999999999997,0.0,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Gracie,Jourdain,2320.0,3,F,Featherweight,0.0,2.5400000000000205,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Dober,Frevola,2926.0,3,F,Lightweight,-2.539999999999992,-2.539999999999992,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Nzechukwu,Clark,1432.0,3,F,Light Heavyweight,12.700000000000017,20.319999999999993,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Williams,Bedoya,125.0,3,F,Welterweight,2.539999999999992,7.6200000000000045,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Rodriguez,Jandiroba,2410.0,3,F,Women's Strawweight,7.619999999999976,2.539999999999992,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Smith,Porter,1179.0,3,F,Heavyweight,-2.539999999999992,-7.6200000000000045,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Hawes,Aliskerov,4032.0,3,F,Middleweight,0.0,2.5400000000000205,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Holmes,Ribeiro,1054.0,3,F,Middleweight,7.6200000000000045,7.619999999999976,0.0,UFC 288: Sterling vs. Cejudo,Newark,USA
Yadong,Simon,606.0,5,F,Bantamweight,5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Borralho,Oleksiejczuk,3719.0,3,F,Middleweight,-5.079999999999984,2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Vieira,Brundage,245.0,3,F,Middleweight,0.0,2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Erosa,Padilla,1348.0,3,F,Featherweight,0.0,-5.079999999999984,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Rogerio de Lima,Cortes-Acosta,971.0,3,F,Heavyweight,-7.6200000000000045,-7.6200000000000045,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Quinlan,Waters,180.0,3,F,Welterweight,-12.700000000000017,-12.700000000000017,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Buday,Collier,3634.0,3,F,Heavyweight,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Durden,Johnson,3140.0,3,F,Flyweight,-5.079999999999984,-7.6200000000000045,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Egger,Alekseeva,4048.0,3,F,Women's Bantamweight,-5.0800000000000125,2.539999999999992,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Newson,McGhee,1772.0,3,F,Catch Weight,-7.6200000000000045,-5.079999999999984,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Cowan,Horth,2502.0,3,F,Women's Bantamweight,2.539999999999992,2.5400000000000205,0.0,UFC Fight Night: Song vs. Simon,Las Vegas,USA
Pavlovich,Blaydes,1291.0,5,F,Heavyweight,-2.539999999999992,10.160000000000025,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Tavares,Silva,684.0,3,F,Middleweight,2.539999999999992,0.0,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Lucindo,Walker,1958.0,3,F,Women's Flyweight,-2.539999999999992,-2.5400000000000205,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Wells,Semelsberger,161.0,3,F,Welterweight,-10.159999999999997,-2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Glenn,Giagos,2846.0,3,F,Lightweight,5.079999999999984,-2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Yahya,Jackson,2416.0,3,F,Bantamweight,-10.160000000000025,-20.319999999999993,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Rosa,Dumont,3148.0,3,F,Women's Featherweight,-5.0800000000000125,0.0,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Usman,Tafa,309.0,3,F,Heavyweight,-2.539999999999992,10.159999999999997,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Marshall,Gomis,2794.0,3,F,Featherweight,-7.6200000000000045,-2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Hiestand,Danaa,2559.0,3,F,Bantamweight,2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Pavlovich vs. Blaydes,Las Vegas,USA
Holloway,Allen,2532.0,5,F,Featherweight,7.6200000000000045,-2.5400000000000205,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Barboza,Quarantillo,3863.0,3,F,Featherweight,2.539999999999992,12.699999999999989,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Jacoby,Murzakanov,1548.0,3,F,Light Heavyweight,12.699999999999989,12.699999999999989,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Boser,Cutelaba,3324.0,3,F,Light Heavyweight,2.5400000000000205,0.0,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Munhoz,Gutierrez,1571.0,3,F,Bantamweight,-7.6200000000000045,-5.0800000000000125,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Guida,Garcia,2869.0,3,F,Lightweight,0.0,0.0,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Algeo,Brown,4037.0,3,F,Featherweight,7.6200000000000045,2.539999999999992,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Royval,Nicolau,927.0,3,F,Flyweight,7.6200000000000045,5.0800000000000125,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Cummings,Herman,3337.0,3,F,Light Heavyweight,-2.539999999999992,-5.0800000000000125,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Robertson,Rodriguez,1001.0,3,F,Women's Strawweight,5.079999999999984,0.0,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Vannata,Zellhuber,23.0,3,F,Lightweight,-10.159999999999997,-15.240000000000009,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Brasil,Gomes,2806.0,3,F,Women's Strawweight,10.159999999999968,5.079999999999984,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Phillips,Bolanos,3734.0,3,F,Bantamweight,5.079999999999984,5.0800000000000125,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Edwards,Pudilova,3114.0,3,F,Women's Bantamweight,0.0,7.6200000000000045,0.0,UFC Fight Night: Holloway vs. Allen,Kansas City,USA
Pereira,Adesanya,4089.0,5,T,Middleweight,0.0,-2.539999999999992,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Burns,Masvidal,3616.0,3,F,Welterweight,-2.539999999999992,-7.6200000000000045,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Font,Yanez,2961.0,3,F,Bantamweight,2.539999999999992,2.539999999999992,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Holland,Ponzinibbio,2534.0,3,F,Welterweight,7.6200000000000045,20.32000000000002,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Rosas Jr.,Rodriguez,974.0,3,F,Bantamweight,5.079999999999984,-10.159999999999997,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Curtis,Gastelum,2861.0,3,F,Middleweight,2.5400000000000205,10.159999999999997,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Waterson-Gomez,Pinheiro,1195.0,3,F,Women's Strawweight,2.539999999999992,0.0,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Meerschaert,Pyfer,1144.0,3,F,Middleweight,-2.5400000000000205,5.0800000000000125,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Calvillo,Godinez,2814.0,3,F,Women's Strawweight,5.079999999999984,7.6200000000000045,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Bahamondes,Ogden,3884.0,3,F,Catch Weight,10.159999999999997,7.6200000000000045,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Nuerdanbieke,Garcia,2871.0,3,F,Featherweight,-10.159999999999997,-15.240000000000009,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Amorim,Hughes,2479.0,3,F,Women's Strawweight,-5.079999999999984,10.159999999999997,0.0,UFC 287: Pereira vs. Adesanya 2,Miami,USA
Vera,Sandhagen,857.0,5,F,Bantamweight,-7.6200000000000045,0.0,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Holm,Santos,2529.0,3,F,Women's Bantamweight,5.0800000000000125,2.539999999999992,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Landwehr,Lingo,2121.0,3,F,Featherweight,-2.5400000000000205,5.079999999999984,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Lee,Barber,3866.0,3,F,Women's Flyweight,2.539999999999992,10.159999999999997,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Njokuani,Duraev,3142.0,3,F,Middleweight,10.159999999999997,12.699999999999989,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Pineda,Lutz,1198.0,3,F,Featherweight,-2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Peterson,Alexander,4042.0,3,F,Featherweight,-2.539999999999992,-7.619999999999976,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Giles,Parsons,2834.0,3,F,Welterweight,2.539999999999992,7.6200000000000045,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Vergara,Lacerda,258.0,3,F,Flyweight,0.0,-5.0800000000000125,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Altamirano,Salvador,4011.0,3,F,Flyweight,2.539999999999992,0.0,0.0,UFC Fight Night: Vera vs. Sandhagen,San Antonio,USA
Edwards,Usman,3117.0,5,T,Welterweight,5.0800000000000125,-5.079999999999984,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Gaethje,Fiziev,2902.0,3,F,Lightweight,7.6200000000000045,-2.539999999999992,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Nelson,Barberena,1496.0,3,F,Welterweight,-2.539999999999992,0.0,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Maia,O'Neill,1900.0,3,F,Women's Flyweight,-5.079999999999984,-12.699999999999989,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Vettori,Dolidze,255.0,3,F,Middleweight,-5.0800000000000125,-5.079999999999984,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Shore,Amirkhani,715.0,3,F,Featherweight,-5.0800000000000125,-2.539999999999992,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Duncan,Morales,3147.0,3,F,Lightweight,-2.539999999999992,-5.079999999999984,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Patterson,Ashmouz,3927.0,3,F,Lightweight,15.240000000000009,25.400000000000006,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Mokaev,Filho,1642.0,3,F,Flyweight,0.0,5.0800000000000125,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Murphy,Santos,1552.0,3,F,Featherweight,0.0,7.619999999999976,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Leroy Duncan,Todorovic,3146.0,3,F,Middleweight,2.5400000000000205,12.699999999999989,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Hadley,Gordon,2680.0,3,F,Flyweight,0.0,-2.539999999999992,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Wood,Carolina,103.0,3,F,Women's Flyweight,0.0,-10.159999999999997,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Miller,Hardy,2644.0,3,F,Women's Flyweight,7.6200000000000045,5.079999999999984,0.0,UFC 286: Edwards vs. Usman 3,London,United Kingdom
Yan,Dvalishvili,3136.0,5,F,Bantamweight,2.5400000000000205,-2.539999999999992,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Volkov,Romanov,225.0,3,F,Heavyweight,12.699999999999989,12.699999999999989,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Krylov,Spann,2163.0,3,F,Catch Weight,-5.0800000000000125,-5.079999999999984,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Nurmagomedov,Martinez,1836.0,3,F,Bantamweight,0.0,0.0,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Bautista,Cannetti,3829.0,3,F,Bantamweight,7.6200000000000045,2.539999999999992,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Petrino,Turkalj,1231.0,3,F,Light Heavyweight,-5.079999999999984,-2.539999999999992,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Williams,Brzeski,124.0,3,F,Heavyweight,-2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Assuncao,Grant,2737.0,3,F,Bantamweight,-7.6200000000000045,-7.6200000000000045,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Dumas,Fremd,2929.0,3,F,Middleweight,-5.079999999999984,7.6200000000000045,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Henry,Gravely,2585.0,3,F,Bantamweight,5.0800000000000125,-2.539999999999992,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Lipski,Aldrich,2004.0,3,F,Women's Flyweight,2.539999999999992,0.0,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Nam,Silva,684.0,3,F,Flyweight,-12.699999999999989,-15.240000000000009,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Harris,Gooden,2632.0,3,F,Welterweight,0.0,-2.5400000000000205,0.0,UFC Fight Night: Yan vs. Dvalishvili,Las Vegas,USA
Jones,Gane,2349.0,5,T,Heavyweight,0.0,7.6200000000000045,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Shevchenko,Grasso,2735.0,5,T,Women's Flyweight,0.0,0.0,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Neal,Rakhmonov,1121.0,3,F,Welterweight,-5.079999999999984,-5.0800000000000125,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Gamrot,Turner,2884.0,3,F,Lightweight,-12.699999999999989,-17.78,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Nickal,Pickett,1480.0,3,F,Middleweight,-2.5400000000000205,-10.159999999999997,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Garbrandt,Jones,2877.0,3,F,Bantamweight,2.539999999999992,-12.700000000000017,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Brunson,Du Plessis,3163.0,3,F,Middleweight,0.0,2.5400000000000205,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Araujo,Ribas,1057.0,3,F,Women's Flyweight,2.539999999999992,5.0800000000000125,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Marquez,Barriault,3846.0,3,F,Middleweight,2.5400000000000205,-5.0800000000000125,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Garry,Kenan,2865.0,3,F,Welterweight,7.6200000000000045,7.6200000000000045,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Martinez,Saaiman,909.0,3,F,Bantamweight,5.0800000000000125,7.6200000000000045,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Penne,Ricci,1049.0,3,F,Women's Strawweight,10.159999999999997,15.240000000000009,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Blackshear,Basharat,3837.0,3,F,Bantamweight,5.0800000000000125,2.539999999999992,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Ribovics,Radzhabov,1126.0,3,F,Lightweight,-2.539999999999992,0.0,0.0,UFC 285: Jones vs. Gane,Las Vegas,USA
Muniz,Allen,4027.0,3,F,Middleweight,-2.5400000000000205,7.6200000000000045,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Sakai,Mayes,895.0,3,F,Heavyweight,-7.6200000000000045,-10.159999999999997,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Suarez,De La Rosa,505.0,3,F,Women's Flyweight,-5.0800000000000125,-5.0800000000000125,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Malott,Lainesse,1884.0,3,F,Welterweight,0.0,-7.6200000000000045,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Gonzalez,Peek,1279.0,3,F,Lightweight,5.0800000000000125,12.699999999999989,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Jasudavicius,Fernandes,2400.0,3,F,Women's Flyweight,2.5400000000000205,5.0800000000000125,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Leavitt,Martinez,2085.0,3,F,Lightweight,2.539999999999992,2.539999999999992,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Osbourne,Johnson,1372.0,3,F,Catch Weight,-5.079999999999984,7.619999999999976,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Solecki,Deaton,611.0,3,F,Lightweight,5.079999999999984,2.5400000000000205,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Alves,Aliev,4033.0,3,F,Lightweight,-5.0800000000000125,-10.159999999999997,0.0,UFC Fight Night: Muniz vs. Allen,Las Vegas,USA
Andrade,Blanchfield,3755.0,5,F,Women's Flyweight,-7.6200000000000045,-10.159999999999997,0.0,UFC Fight Night: Andrade vs. Blanchfield,Las Vegas,USA
Wright,Pauga,1294.0,3,F,Light Heavyweight,0.0,2.5400000000000205,0.0,UFC Fight Night: Andrade vs. Blanchfield,Las Vegas,USA
Parisian,Pogues,1191.0,3,F,Heavyweight,2.539999999999992,5.079999999999984,0.0,UFC Fight Night: Andrade vs. Blanchfield,Las Vegas,USA
Knight,Prachnio,1173.0,3,F,Light Heavyweight,-12.699999999999989,-2.5400000000000205,0.0,UFC Fight Night: Andrade vs. Blanchfield,Las Vegas,USA
Miller,Hernandez,2576.0,3,F,Lightweight,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night: Andrade vs. Blanchfield,Las Vegas,USA
