winner,strikes_att_diff,strikes_succ_diff,sig_strikes_att_diff,sig_strikes_succ_diff,takedown_att_diff,takedown_succ_diff,submission_att_diff,ctrl_time_diff,fighter_l_name_f1,fighter_l_name_f2,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
1,-70.0,-48.0,-46.0,-30.0,-17.0,-12.0,0.0,-528.0,Sanchez,Neto,2,0,4,5.0800000000000125,0.0,0.0,UFC 63: Hughes vs Penn,Anaheim,USA
1,90.0,64.0,91.0,65.0,3.0,0.0,0.0,35.0,Gurgel,Abbadi,2,0,6,-10.159999999999997,0.0,0.0,UFC 63: Hughes vs Penn,Anaheim,USA
0,-12.0,-13.0,-26.0,-24.0,9.0,8.0,1.0,185.0,Griffin,Lee,2,0,6,-10.160000000000025,0.0,0.0,UFC 63: Hughes vs Penn,Anaheim,USA
0,40.0,-3.0,19.0,-22.0,-8.0,-5.0,-1.0,-44.0,Liddell,Sobral,3,1,5,2.5400000000000205,2.539999999999992,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
0,189.0,76.0,222.0,104.0,-4.0,-3.0,0.0,-178.0,Griffin,Bonnar,2,0,5,-2.539999999999992,-5.079999999999984,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
0,-148.0,-64.0,-145.0,-61.0,1.0,1.0,0.0,-11.0,Diaz,Neer,2,0,9,5.079999999999984,10.159999999999997,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
0,-224.0,-99.0,-224.0,-99.0,-1.0,-1.0,0.0,0.0,Kongo,Wellisch,2,0,4,5.079999999999984,12.699999999999989,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
0,8.0,4.0,8.0,4.0,0.0,0.0,0.0,-6.0,Franca,Varner,2,0,6,-5.0800000000000125,0.0,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
0,36.0,29.0,27.0,20.0,12.0,2.0,2.0,160.0,Schafer,MacDonald,2,0,5,0.0,-5.0800000000000125,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
0,11.0,-20.0,20.0,-11.0,-4.0,-2.0,-2.0,-152.0,Gouveia,Combs,2,0,5,-2.5400000000000205,0.0,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
1,73.0,104.0,-34.0,0.0,-7.0,0.0,1.0,16.0,Heath,Walmsley,2,0,5,-2.539999999999992,0.0,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
1,-55.0,-40.0,-27.0,-7.0,2.0,2.0,-1.0,528.0,Okami,Belcher,2,0,7,0.0,0.0,0.0,UFC 62: Liddell vs Sobral,Las Vegas,USA
0,107.0,12.0,182.0,79.0,-1.0,0.0,0.0,-516.0,Sanchez,Parisyan,2,0,9,0.0,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
0,-52.0,-43.0,-50.0,-41.0,0.0,-2.0,0.0,48.0,Leben,Santiago,2,0,7,-5.079999999999984,-5.0800000000000125,0.0,UFC Fight Night 6,Las Vegas,USA
0,-12.0,9.0,-11.0,10.0,1.0,0.0,0.0,-49.0,Lister,Sasaki,2,0,7,-2.5400000000000205,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
0,-17.0,9.0,-19.0,7.0,-1.0,0.0,1.0,-31.0,Koscheck,Goulet,2,0,9,-5.079999999999984,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
0,95.0,49.0,82.0,41.0,3.0,2.0,-1.0,146.0,Kampmann,Wallace,2,0,7,0.0,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
0,-56.0,-35.0,-50.0,-34.0,0.0,-1.0,0.0,-97.0,Riggs,Von Flue,2,0,9,0.0,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
1,-55.0,-36.0,-52.0,-32.0,3.0,2.0,0.0,181.0,O'Brien,Midoux,2,0,4,5.0800000000000125,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
1,1.0,17.0,2.0,17.0,-8.0,-3.0,0.0,-164.0,Petz,Morgan,2,0,9,-2.5400000000000205,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
1,-54.0,-33.0,-49.0,-28.0,5.0,3.0,0.0,28.0,Torres,Healy,2,0,9,-10.159999999999997,0.0,0.0,UFC Fight Night 6,Las Vegas,USA
1,128.0,61.0,72.0,16.0,-3.0,-2.0,1.0,406.0,Sylvia,Arlovski,3,1,4,12.699999999999989,7.619999999999976,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
1,-150.0,-70.0,-104.0,-34.0,0.0,0.0,-1.0,-411.0,Burkman,Neer,2,0,9,-2.539999999999992,0.0,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
1,-16.0,-13.0,-11.0,-8.0,1.0,1.0,1.0,-53.0,Ortiz,Shamrock,2,0,5,5.0800000000000125,5.0800000000000125,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
0,32.0,17.0,35.0,19.0,-3.0,-2.0,0.0,53.0,Mir,Christison,2,0,4,-12.699999999999989,0.0,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
0,24.0,3.0,18.0,-3.0,0.0,0.0,-1.0,-21.0,Stevenson,Edwards,2,0,6,-5.079999999999984,-7.619999999999976,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
1,95.0,36.0,82.0,23.0,1.0,1.0,0.0,34.0,Franca,Jordan,2,0,1,0.0,0.0,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
1,-53.0,-27.0,-56.0,-22.0,0.0,0.0,0.0,118.0,Monson,Perosh,2,0,4,-15.240000000000009,-2.539999999999992,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
1,-61.0,0.0,-47.0,6.0,3.0,0.0,0.0,-100.0,Kongo,Aldana,2,0,4,7.6200000000000045,0.0,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
1,17.0,11.0,4.0,-1.0,2.0,4.0,1.0,433.0,Fickett,Pellegrino,2,0,9,5.0800000000000125,0.0,0.0,UFC 61: Bitter Rivals,Las Vegas,USA
1,-65.0,-42.0,-41.0,-19.0,-6.0,-5.0,-1.0,-557.0,Goulet,Cummo,2,0,9,0.0,-2.5400000000000205,0.0,UFC Fight Night 5,Las Vegas,USA
1,19.0,-1.0,19.0,-1.0,0.0,0.0,0.0,1.0,Silva,Leben,2,0,7,7.6200000000000045,10.160000000000025,0.0,UFC Fight Night 5,Las Vegas,USA
1,68.0,33.0,40.0,9.0,2.0,0.0,0.0,-1.0,Evans,Bonnar,2,0,5,-10.159999999999997,-10.159999999999997,0.0,UFC Fight Night 5,Las Vegas,USA
1,56.0,50.0,30.0,23.0,3.0,4.0,0.0,348.0,Hominick,Gurgel,2,0,6,2.539999999999992,-2.539999999999992,0.0,UFC Fight Night 5,Las Vegas,USA
1,-104.0,-64.0,-58.0,-21.0,5.0,0.0,1.0,-221.0,Koscheck,Menne,2,0,9,0.0,0.0,0.0,UFC Fight Night 5,Las Vegas,USA
1,94.0,80.0,21.0,13.0,-1.0,0.0,-1.0,363.0,Lambert,Lee Hinkle,2,0,5,0.0,0.0,0.0,UFC Fight Night 5,Las Vegas,USA
0,-49.0,-63.0,25.0,5.0,-6.0,-3.0,0.0,-388.0,Fitch,Alves,2,0,9,7.6200000000000045,10.159999999999997,0.0,UFC Fight Night 5,Las Vegas,USA
0,9.0,31.0,-53.0,-24.0,8.0,3.0,1.0,350.0,MacDonald,Rothaermel,2,0,5,7.6200000000000045,0.0,0.0,UFC Fight Night 5,Las Vegas,USA
0,-105.0,-76.0,-36.0,-14.0,-11.0,-4.0,0.0,-446.0,Santiago,Levens,2,0,7,5.079999999999984,0.0,0.0,UFC Fight Night 5,Las Vegas,USA
0,2.0,-1.0,2.0,-1.0,2.0,1.0,-1.0,38.0,Florian,Stout,2,0,6,2.5400000000000205,10.159999999999997,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,130.0,94.0,100.0,66.0,3.0,4.0,0.0,362.0,Bisping,Haynes,2,1,5,10.159999999999997,0.0,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,-104.0,-79.0,-81.0,-57.0,-5.0,-5.0,0.0,-406.0,Grove,Herman,2,1,7,12.700000000000017,5.079999999999984,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,92.0,58.0,86.0,51.0,0.0,0.0,0.0,23.0,Jardine,Gouveia,2,0,5,2.5400000000000205,0.0,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,10.0,-36.0,23.0,-23.0,2.0,0.0,0.0,-11.0,Singer,Pointon,2,0,7,15.240000000000009,0.0,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,-14.0,22.0,-24.0,14.0,-1.0,1.0,1.0,313.0,Starnes,Abbadi,2,0,7,10.159999999999997,0.0,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,39.0,18.0,9.0,-7.0,1.0,0.0,-1.0,-205.0,Fioravanti,Hutcherson,2,0,7,-7.6200000000000045,0.0,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,-66.0,-27.0,-34.0,-2.0,-1.0,0.0,0.0,116.0,Hamill,Forbes,2,0,5,-2.5400000000000205,2.539999999999992,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
0,-53.0,-37.0,-47.0,-31.0,2.0,-1.0,1.0,-206.0,Nickels,Combs,2,0,5,5.079999999999984,0.0,0.0,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Las Vegas,USA
1,-16.0,-7.0,-15.0,-6.0,-2.0,1.0,-1.0,9.0,Hughes,Gracie,2,0,1,-10.159999999999997,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
1,18.0,12.0,14.0,9.0,1.0,-1.0,1.0,26.0,Lister,Sakara,2,0,5,2.539999999999992,7.6200000000000045,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
0,170.0,61.0,170.0,60.0,-2.0,0.0,-1.0,-38.0,Sanchez,Alessio,2,0,9,0.0,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
0,-60.0,-13.0,-63.0,-13.0,2.0,0.0,0.0,16.0,Vera,Silva,2,0,4,12.699999999999989,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
1,52.0,-9.0,59.0,-5.0,10.0,1.0,0.0,69.0,Swick,Riggs,2,0,7,2.539999999999992,17.78,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
1,15.0,30.0,-11.0,17.0,-11.0,0.0,0.0,-25.0,Horn,Sonnen,2,0,7,0.0,2.5400000000000205,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
1,-157.0,-60.0,-138.0,-53.0,2.0,0.0,0.0,117.0,Fisher,Wiman,2,0,6,-7.6200000000000045,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
1,7.0,11.0,-17.0,-11.0,10.0,5.0,0.0,225.0,Gonzaga,Scherner,2,0,4,-2.539999999999992,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
1,109.0,30.0,134.0,52.0,-8.0,-4.0,0.0,-377.0,Guillard,Davis,2,0,6,0.0,0.0,0.0,UFC 60: Hughes vs Gracie,Los Angeles,USA
1,62.0,31.0,46.0,21.0,-5.0,-2.0,0.0,126.0,Sylvia,Arlovski,3,1,4,12.699999999999989,7.619999999999976,0.0,UFC 59: Reality Check,Anaheim,USA
0,-76.0,-9.0,-90.0,-26.0,6.0,4.0,0.0,246.0,Sherk,Diaz,2,0,9,-17.78,-22.859999999999985,0.0,UFC 59: Reality Check,Anaheim,USA
0,0.0,21.0,-43.0,-25.0,-6.0,-4.0,0.0,-378.0,Ortiz,Griffin,2,0,5,0.0,-7.6200000000000045,0.0,UFC 59: Reality Check,Anaheim,USA
0,-45.0,-25.0,-23.0,-3.0,7.0,5.0,3.0,952.0,Tanner,Levens,2,0,7,2.539999999999992,0.0,0.0,UFC 59: Reality Check,Anaheim,USA
0,41.0,24.0,3.0,-4.0,-3.0,-1.0,-1.0,-780.0,Monson,Cruz,2,0,4,-17.78,0.0,0.0,UFC 59: Reality Check,Anaheim,USA
0,75.0,-41.0,171.0,45.0,-4.0,-4.0,-2.0,-217.0,Parisyan,Thompson,2,0,9,-7.619999999999976,-5.0800000000000125,0.0,UFC 59: Reality Check,Anaheim,USA
0,-35.0,1.0,-37.0,-1.0,7.0,1.0,0.0,12.0,Terrell,Smith,2,0,7,2.539999999999992,0.0,0.0,UFC 59: Reality Check,Anaheim,USA
1,-166.0,-59.0,-164.0,-57.0,-6.0,-1.0,0.0,-10.0,Lambert,Martin,2,0,5,17.78,10.159999999999997,0.0,UFC 59: Reality Check,Anaheim,USA
1,39.0,39.0,32.0,33.0,-1.0,0.0,0.0,35.0,Alves,Noble,2,0,9,0.0,0.0,0.0,UFC 59: Reality Check,Anaheim,USA
1,78.0,0.0,79.0,1.0,7.0,6.0,0.0,248.0,Bonnar,Jardine,2,0,5,5.079999999999984,7.6200000000000045,0.0,UFC Fight Night 4,Las Vegas,USA
1,-27.0,33.0,-48.0,14.0,-5.0,-6.0,0.0,-97.0,Evans,Hoger,2,0,5,-5.0800000000000125,0.0,0.0,UFC Fight Night 4,Las Vegas,USA
0,-74.0,-58.0,-58.0,-45.0,0.0,2.0,1.0,-189.0,Neer,Stevenson,2,0,9,10.159999999999997,5.079999999999984,0.0,UFC Fight Night 4,Las Vegas,USA
0,19.0,30.0,-7.0,7.0,-2.0,-2.0,0.0,370.0,Leben,Fioravanti,2,0,7,7.6200000000000045,7.619999999999976,0.0,UFC Fight Night 4,Las Vegas,USA
0,101.0,23.0,114.0,33.0,13.0,5.0,-1.0,-80.0,Cummo,Von Flue,2,0,9,0.0,0.0,0.0,UFC Fight Night 4,Las Vegas,USA
0,-72.0,-53.0,-50.0,-31.0,-12.0,-5.0,0.0,-274.0,Fitch,Burkman,2,0,9,5.079999999999984,5.0800000000000125,0.0,UFC Fight Night 4,Las Vegas,USA
1,-45.0,-8.0,-51.0,-11.0,-1.0,0.0,0.0,162.0,Christison,Imes,2,0,4,2.539999999999992,0.0,0.0,UFC Fight Night 4,Las Vegas,USA
1,74.0,36.0,75.0,34.0,2.0,0.0,0.0,-178.0,Koscheck,Chalangov,2,0,9,2.5400000000000205,0.0,0.0,UFC Fight Night 4,Las Vegas,USA
0,-84.0,-21.0,-84.0,-20.0,-1.0,1.0,1.0,130.0,Sonnen,Prangley,2,0,7,0.0,-5.0800000000000125,0.0,UFC Fight Night 4,Las Vegas,USA
0,4.0,-7.0,0.0,-12.0,-1.0,-1.0,-1.0,-130.0,Franklin,Loiseau,3,1,7,2.539999999999992,0.0,0.0,UFC 58: USA vs Canada,Las Vegas,USA
0,72.0,73.0,-1.0,7.0,4.0,4.0,0.0,595.0,Swick,Vigneault,2,0,7,7.619999999999976,0.0,0.0,UFC 58: USA vs Canada,Las Vegas,USA
0,-31.0,-28.0,6.0,4.0,-2.0,-4.0,1.0,-374.0,St-Pierre,Penn,2,0,9,5.0800000000000125,15.23999999999998,0.0,UFC 58: USA vs Canada,Las Vegas,USA
1,93.0,19.0,96.0,22.0,-2.0,0.0,0.0,218.0,Marquardt,Doerksen,2,0,7,0.0,-2.539999999999992,0.0,UFC 58: USA vs Canada,Las Vegas,USA
1,-3.0,25.0,-13.0,26.0,10.0,3.0,-1.0,-353.0,Hominick,Edwards,2,0,6,-2.539999999999992,-12.699999999999989,0.0,UFC 58: USA vs Canada,Las Vegas,USA
1,-82.0,-75.0,-40.0,-44.0,-10.0,-3.0,0.0,172.0,Stout,Fisher,2,0,6,5.079999999999984,5.0800000000000125,0.0,UFC 58: USA vs Canada,Las Vegas,USA
1,1.0,13.0,9.0,19.0,0.0,0.0,1.0,-255.0,Lambert,MacDonald,2,0,5,0.0,-7.6200000000000045,0.0,UFC 58: USA vs Canada,Las Vegas,USA
1,20.0,31.0,-24.0,-12.0,2.0,0.0,1.0,228.0,Murphy,Larenas,2,0,4,-2.539999999999992,0.0,0.0,UFC 58: USA vs Canada,Las Vegas,USA
1,62.0,32.0,37.0,11.0,4.0,1.0,-2.0,49.0,Liddell,Couture,3,1,5,2.5400000000000205,2.539999999999992,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
0,-116.0,-80.0,-45.0,-14.0,-6.0,-1.0,0.0,-273.0,Vera,Eilers,2,0,4,5.0800000000000125,0.0,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
0,-12.0,-10.0,-16.0,-14.0,3.0,0.0,0.0,65.0,Cruz,Mir,2,0,4,2.539999999999992,0.0,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
1,22.0,4.0,20.0,3.0,0.0,3.0,0.0,247.0,Sobral,van Arsdale,2,0,5,-2.5400000000000205,0.0,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
1,36.0,51.0,-9.0,8.0,-1.0,-1.0,3.0,-146.0,Riggs,Diaz,2,0,9,-2.539999999999992,-15.23999999999998,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
1,-25.0,-36.0,-2.0,-14.0,-2.0,-2.0,-3.0,-173.0,Sakara,Sinosic,2,0,5,-7.6200000000000045,-12.700000000000017,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
1,32.0,13.0,23.0,7.0,4.0,3.0,0.0,387.0,Buentello,Aldana,2,0,4,2.5400000000000205,0.0,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
1,-100.0,-50.0,-64.0,-19.0,-2.0,-2.0,0.0,-288.0,Monson,Lee Hinkle,2,0,4,-15.240000000000009,0.0,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
1,68.0,48.0,66.0,46.0,1.0,2.0,0.0,162.0,Jardine,Whitehead,2,0,5,2.5400000000000205,0.0,0.0,UFC 57: Liddell vs Couture 3,Las Vegas,USA
1,-67.0,-45.0,-69.0,-47.0,-3.0,-3.0,0.0,-261.0,Sylvia,Silva,2,0,4,25.399999999999977,0.0,0.0,UFC Fight Night 3,Las Vegas,USA
1,7.0,5.0,0.0,1.0,2.0,2.0,1.0,189.0,Bonnar,Irvin,2,0,5,5.079999999999984,10.159999999999997,0.0,UFC Fight Night 3,Las Vegas,USA
1,83.0,17.0,96.0,27.0,-1.0,-2.0,-1.0,-181.0,Burkman,Fickett,2,0,9,0.0,5.079999999999984,0.0,UFC Fight Night 3,Las Vegas,USA
1,58.0,13.0,59.0,14.0,1.0,0.0,0.0,-8.0,Leben,Rivera,2,0,7,-5.079999999999984,0.0,0.0,UFC Fight Night 3,Las Vegas,USA
0,-5.0,39.0,-60.0,-6.0,2.0,4.0,0.0,404.0,Neer,Guillard,2,0,9,5.0800000000000125,2.539999999999992,0.0,UFC Fight Night 3,Las Vegas,USA
0,-30.0,-18.0,13.0,17.0,-4.0,-4.0,0.0,-404.0,Ludwig,Goulet,2,0,9,-5.079999999999984,-7.619999999999976,0.0,UFC Fight Night 3,Las Vegas,USA
0,9.0,-26.0,15.0,-22.0,1.0,0.0,1.0,0.0,Fisher,Riley,2,0,9,-2.539999999999992,-2.539999999999992,0.0,UFC Fight Night 3,Las Vegas,USA
0,-14.0,33.0,-43.0,5.0,0.0,0.0,-1.0,227.0,Von Flue,Karalexis,2,0,9,10.159999999999997,0.0,0.0,UFC Fight Night 3,Las Vegas,USA
1,-16.0,-40.0,1.0,-21.0,7.0,2.0,1.0,-54.0,Franklin,Quarry,3,1,7,2.539999999999992,10.159999999999997,0.0,UFC 56: Full Force,Las Vegas,USA
1,80.0,72.0,67.0,56.0,-5.0,-1.0,-1.0,-93.0,Gonzaga,Jordan,2,0,4,-2.539999999999992,0.0,0.0,UFC 56: Full Force,Las Vegas,USA
0,76.0,7.0,100.0,31.0,-2.0,-1.0,0.0,-78.0,Hughes,Riggs,2,0,9,-7.6200000000000045,7.619999999999976,0.0,UFC 56: Full Force,Las Vegas,USA
0,-155.0,-90.0,-148.0,-83.0,4.0,1.0,0.0,36.0,St-Pierre,Sherk,2,0,9,12.700000000000017,22.859999999999985,0.0,UFC 56: Full Force,Las Vegas,USA
1,4.0,36.0,-7.0,25.0,-5.0,-1.0,0.0,5.0,Horn,Prangley,2,0,7,0.0,-2.539999999999992,0.0,UFC 56: Full Force,Las Vegas,USA
1,97.0,22.0,85.0,12.0,13.0,4.0,4.0,250.0,Hoger,Newton,2,0,5,0.0,0.0,0.0,UFC 56: Full Force,Las Vegas,USA
0,-121.0,-34.0,-113.0,-23.0,-10.0,-3.0,-2.0,-130.0,Alves,Chalangov,2,0,9,0.0,0.0,0.0,UFC 56: Full Force,Las Vegas,USA
0,50.0,20.0,35.0,10.0,-2.0,-1.0,-2.0,5.0,Thompson,Wisniewski,2,0,9,2.539999999999992,0.0,0.0,UFC 56: Full Force,Las Vegas,USA
1,-9.0,-33.0,17.0,-17.0,5.0,1.0,0.0,-53.0,Sanchez,Diaz,2,0,9,-7.619999999999976,-10.159999999999997,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
1,-2.0,37.0,-15.0,27.0,-5.0,0.0,1.0,-64.0,Evans,Imes,2,1,4,-17.78,0.0,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
0,38.0,59.0,7.0,30.0,4.0,4.0,0.0,629.0,Stevenson,Cummo,2,1,9,-12.699999999999989,-10.159999999999997,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
0,-141.0,-117.0,-104.0,-83.0,-5.0,-5.0,-1.0,-680.0,Florian,Cope,2,0,9,-5.079999999999984,0.0,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
0,57.0,30.0,67.0,38.0,0.0,0.0,0.0,6.0,Burkman,Morgan,2,0,9,0.0,0.0,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
0,-6.0,-24.0,-5.0,-23.0,2.0,1.0,0.0,30.0,Guillard,Davis,2,0,9,-2.5400000000000205,2.539999999999992,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
0,18.0,25.0,6.0,16.0,4.0,5.0,1.0,349.0,Jardine,Schall,2,0,4,0.0,0.0,0.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Las Vegas,USA
0,3.0,3.0,-12.0,-12.0,-5.0,-6.0,-1.0,-366.0,Arlovski,Buentello,3,1,4,2.539999999999992,0.0,0.0,UFC 55: Fury,Uncasville,USA
1,-81.0,-42.0,-54.0,-18.0,7.0,1.0,1.0,150.0,Lee Hinkle,Gannon,2,0,4,0.0,0.0,0.0,UFC 55: Fury,Uncasville,USA
1,129.0,89.0,69.0,38.0,-6.0,0.0,-1.0,314.0,Griffin,Sinosic,2,0,5,0.0,0.0,0.0,UFC 55: Fury,Uncasville,USA
1,-69.0,-67.0,-10.0,-17.0,-2.0,-1.0,1.0,-483.0,Sobral,Sonnen,2,0,5,0.0,5.0800000000000125,0.0,UFC 55: Fury,Uncasville,USA
1,142.0,103.0,77.0,46.0,2.0,1.0,0.0,322.0,Riggs,Lytle,2,0,9,2.539999999999992,5.0800000000000125,0.0,UFC 55: Fury,Uncasville,USA
0,-107.0,-76.0,-59.0,-36.0,1.0,0.0,-1.0,-78.0,Rivera,Hallman,2,0,7,10.159999999999997,2.539999999999992,0.0,UFC 55: Fury,Uncasville,USA
0,38.0,-3.0,50.0,9.0,-2.0,-1.0,0.0,-244.0,Cruz,Kunihara,2,0,4,10.159999999999997,0.0,0.0,UFC 55: Fury,Uncasville,USA
0,-117.0,-40.0,-111.0,-34.0,0.0,1.0,1.0,81.0,Loiseau,Tanner,2,0,7,0.0,5.079999999999984,0.0,UFC Fight Night 2,Las Vegas,USA
0,19.0,4.0,19.0,4.0,-1.0,-1.0,-1.0,-79.0,Leben,DeWees,2,0,7,-5.079999999999984,0.0,0.0,UFC Fight Night 2,Las Vegas,USA
1,-34.0,-3.0,-43.0,-12.0,0.0,0.0,0.0,19.0,Vera,Scherner,2,0,4,0.0,0.0,0.0,UFC Fight Night 2,Las Vegas,USA
1,-11.0,-11.0,-2.0,-2.0,1.0,1.0,1.0,8.0,Fickett,Koscheck,2,0,9,0.0,-7.619999999999976,0.0,UFC Fight Night 2,Las Vegas,USA
0,52.0,28.0,50.0,26.0,-1.0,-1.0,-1.0,2.0,Fisher,Alves,2,0,9,-5.079999999999984,-5.0800000000000125,0.0,UFC Fight Night 2,Las Vegas,USA
0,-30.0,-15.0,-30.0,-15.0,3.0,0.0,0.0,-31.0,Fitch,Larson,2,0,7,2.539999999999992,7.6200000000000045,0.0,UFC Fight Night 2,Las Vegas,USA
0,61.0,44.0,28.0,20.0,3.0,6.0,2.0,554.0,Goulet,Hieron,2,0,9,0.0,-5.0800000000000125,0.0,UFC Fight Night 2,Las Vegas,USA
0,-44.0,-25.0,-38.0,-28.0,-6.0,-6.0,-2.0,-554.0,Liddell,Horn,3,1,5,2.5400000000000205,5.079999999999984,0.0,UFC 54: Boiling Point,Las Vegas,USA
0,36.0,-4.0,65.0,25.0,4.0,0.0,1.0,8.0,Sylvia,Telligman,2,0,4,15.23999999999998,0.0,0.0,UFC 54: Boiling Point,Las Vegas,USA
0,23.0,16.0,23.0,16.0,-3.0,1.0,-1.0,-1.0,Couture,van Arsdale,2,0,5,-2.5400000000000205,0.0,0.0,UFC 54: Boiling Point,Las Vegas,USA
0,-62.0,-24.0,-62.0,-24.0,1.0,0.0,0.0,37.0,Sanchez,Gassaway,2,0,9,-7.619999999999976,0.0,0.0,UFC 54: Boiling Point,Las Vegas,USA
0,-15.0,-8.0,-15.0,-8.0,-2.0,-1.0,0.0,-44.0,St-Pierre,Trigg,2,0,9,5.0800000000000125,12.699999999999989,0.0,UFC 54: Boiling Point,Las Vegas,USA
1,79.0,36.0,67.0,26.0,0.0,0.0,0.0,8.0,Lindland,Doerksen,2,0,7,0.0,-2.539999999999992,0.0,UFC 54: Boiling Point,Las Vegas,USA
1,15.0,2.0,25.0,11.0,3.0,1.0,0.0,184.0,Prangley,Lutter,2,0,7,5.079999999999984,0.0,0.0,UFC 54: Boiling Point,Las Vegas,USA
1,-3.0,12.0,-24.0,-6.0,5.0,0.0,0.0,81.0,Irvin,Martin,2,0,5,15.240000000000009,10.159999999999997,0.0,UFC 54: Boiling Point,Las Vegas,USA
1,25.0,29.0,-9.0,2.0,-6.0,0.0,0.0,-48.0,Marquardt,Salaverry,2,0,7,0.0,0.0,0.0,UFC Fight Night 1,Las Vegas,USA
0,24.0,-5.0,76.0,37.0,-1.0,0.0,0.0,-176.0,Leben,Cote,2,0,7,0.0,-5.0800000000000125,0.0,UFC Fight Night 1,Las Vegas,USA
0,-34.0,-31.0,-41.0,-34.0,3.0,-1.0,0.0,20.0,Bonnar,Hoger,2,0,5,5.079999999999984,0.0,0.0,UFC Fight Night 1,Las Vegas,USA
1,5.0,23.0,-36.0,-12.0,-1.0,3.0,0.0,201.0,Quarry,Sell,2,0,7,2.539999999999992,-7.6200000000000045,0.0,UFC Fight Night 1,Las Vegas,USA
1,-29.0,-28.0,8.0,6.0,-3.0,-3.0,0.0,-257.0,Koscheck,Spratt,2,0,9,2.5400000000000205,0.0,0.0,UFC Fight Night 1,Las Vegas,USA
0,54.0,65.0,1.0,13.0,9.0,4.0,0.0,259.0,Swick,Ray,2,0,7,7.619999999999976,0.0,0.0,UFC Fight Night 1,Las Vegas,USA
